tiempo_s,tau,progreso,posicion_m,velocidad_m_s,aceleracion_m_s2
2.057292449799007,0.8,0.8960000000000001,0.29568000000000005,0.12319104171347178,-0.17964053928089904
2.070150527610251,0.805,0.9007547499999999,0.2972490675,0.1208619610810764,-0.18263454826891395
2.0830086054214947,0.81,0.9054180000000003,0.2987879400000001,0.11849438324814562,-0.18562855725692895
2.095866683232738,0.815,0.90998825,0.30029612250000004,0.11608830821467946,-0.18862256624494386
2.108724761043982,0.82,0.9144640000000002,0.30177312000000006,0.11364373598067774,-0.19161657523295889
2.121582838855226,0.825,0.9188437499999997,0.30321843749999994,0.11116066654614055,-0.19461058422097383
2.1344409166664695,0.83,0.9231260000000001,0.30463158000000007,0.10863909991106786,-0.1976045932089888
2.147298994477713,0.835,0.9273092500000002,0.3060120525000001,0.10607903607545983,-0.20059860219700382
2.1601570722889574,0.84,0.9313919999999998,0.3073593599999999,0.1034804750393164,-0.2035926111850188
2.173015150100201,0.845,0.9353727499999998,0.30867300749999993,0.1008434168026374,-0.20658662017303384
2.185873227911445,0.85,0.9392499999999997,0.3099524999999999,0.0981678613654229,-0.20958062916104875
2.1987313057226885,0.855,0.9430222500000001,0.31119734250000003,0.09545380872767292,-0.21257463814906374
2.211589383533932,0.86,0.946688,0.31240704,0.09270125888938756,-0.21556864713707877
2.2244474613451763,0.865,0.9502457500000001,0.31358109750000007,0.08991021185056661,-0.21856265612509368
2.23730553915642,0.87,0.9536940000000003,0.3147190200000001,0.08708066761121029,-0.22155666511310868
2.2501636169676638,0.875,0.95703125,0.31582031250000003,0.08421262617131861,-0.2245506741011237
2.2630216947789075,0.88,0.960256,0.31688448,0.08130608753089143,-0.2275446830891387
2.2758797725901516,0.885,0.9633667500000003,0.3179110275000001,0.07836105168992864,-0.23053869207715372
2.2887378504013953,0.89,0.9663619999999999,0.31889946,0.07537751864843051,-0.23353270106516863
2.301595928212639,0.895,0.9692402499999997,0.3198492824999999,0.072355488406397,-0.23652671005318363
2.3144540060238827,0.9,0.972,0.32076,0.06929496096382788,-0.23952071904119865
2.3273120838351264,0.905,0.9746397499999999,0.3216311175,0.06619593632072329,-0.24251472802921356
2.3401701616463706,0.91,0.977158,0.32246214,0.06305841447708332,-0.24550873701722858
2.3530282394576143,0.915,0.9795532500000002,0.32325257250000006,0.05988239543290787,-0.24850274600524358
2.365886317268858,0.92,0.981824,0.32400192,0.056667879188197046,-0.2514967549932586
2.3787443950801017,0.925,0.9839687500000003,0.3247096875000001,0.05341486574295063,-0.25449076398127357
2.391602472891346,0.93,0.9859860000000003,0.3253753800000001,0.050123355097168726,-0.2574847729692885
2.4044605507025896,0.935,0.9878742500000002,0.32599850250000006,0.04679334725085145,-0.2604787819573035
2.417318628513833,0.94,0.9896320000000001,0.32657856,0.04342484220399881,-0.26347279094531845
2.430176706325077,0.945,0.9912577500000004,0.32711505750000014,0.04001783995661057,-0.26646679993333344
